"","edge","mean","pattern"
"767",0.603918,0.118643,27.00636
"768",0.648399,0.130896,14.811717
"769",0.667817,0.139525,-5.400686
"770",0.637401,0.157841,-19.442057
"771",0.60589,0.157992,5.708989
"772",0.597153,0.151381,38.527904
"773",0.700761,0.150415,24.286788
"774",0.536055,0.154854,17.604144
"775",0.624509,0.134583,17.841696
"776",0.777759,0.15878,12.384255
"777",0.579871,0.139646,9.089356
"778",0.584454,0.174832,10.469886
"779",0.536665,0.190402,-19.105587
"780",0.612482,0.14139,9.152301
"781",0.924879,0.14625,21.125391
"782",0.773366,0.154363,-7.135527
"783",0.744053,0.179147,7.784789
"784",0.585665,0.183773,7.056685
"785",0.572613,0.143058,20.988601
"786",0.641851,0.158626,16.935041
"787",0.613618,0.174622,9.296182
"788",0.64444,0.175782,29.253847
"789",0.862724,0.142533,15.829301
"790",0.605402,0.146517,3.613471
"791",0.596415,0.197093,-0.958413
"792",0.590981,0.251919,83.091456
"793",0.654374,0.156284,-1.888827
"794",0.671566,0.128529,0.540089
"795",0.825887,0.157358,20.946432
"796",0.621603,0.114077,23.510661
"797",0.796674,0.129761,18.496532
"798",0.652085,0.185244,10.593737
"799",0.619481,0.180368,-0.279187
"800",0.579499,0.153545,5.602331
"801",0.629812,0.129352,14.115625
"802",0.644323,0.175678,18.427373
"803",0.712084,0.152014,19.153321
"804",0.616105,0.152774,15.233264
"805",0.593045,0.143182,14.576004
"806",0.640986,0.161603,2.366461
"807",0.549736,0.147849,-0.588331
"808",0.785795,0.14305,9.099447
"809",0.651283,0.155351,-3.641896
"810",0.76615,0.147895,-0.686129
"811",0.725066,0.138306,16.7889
"812",0.766878,0.111571,25.586868
"813",0.727358,0.146894,10.20989
"814",0.863775,0.15015,1.823816
"815",0.567399,0.189488,-0.575586
"816",0.619899,0.173685,38.900682
"817",0.641534,0.143797,25.219481
"818",0.660886,0.158648,25.061733
"819",0.672328,0.146045,20.389425
"820",0.607834,0.13994,7.025778
"821",0.568875,0.192328,-31.426086
"822",0.598908,0.180981,-27.812967
"823",0.590807,0.149775,30.252379
"824",0.572125,0.167167,4.070886
"825",0.730094,0.147987,1.018608
"826",0.722612,0.127494,25.762651
"827",0.635311,0.161497,11.640814
"828",0.672749,0.212707,5.532386
"829",0.877642,0.142901,14.154497
"830",0.62577,0.183109,-2.871244
"831",0.610354,0.152184,12.427731
"832",0.659047,0.136936,13.169869
"833",0.651836,0.167301,16.398929
"834",0.670816,0.148228,19.572392
"835",0.598161,0.222598,-25.300927
"836",0.625596,0.150063,19.841729
"837",0.64031,0.184656,17.668881
"838",0.57522,0.242894,-25.888365
"839",0.649758,0.159916,5.131555
"840",0.759162,0.135936,26.668824
"841",0.602755,0.170422,37.887068
"842",0.662252,0.167384,2.691885
"843",0.549721,0.144263,40.705337
"844",0.59715,0.159907,3.737975
"845",0.661771,0.167341,2.154245
"846",0.823509,0.154996,9.485294
"847",0.843345,0.145801,25.173061
"848",0.617592,0.180728,39.008744
"849",0.58654,0.188482,30.357542
"850",0.620158,0.146892,24.459743
"851",0.622856,0.142154,19.805945
"852",0.576538,0.181937,23.00403
"853",0.700729,0.153412,14.664342
"854",0.658657,0.148261,-4.22935
"855",0.612957,0.159513,39.963898
"856",0.643128,0.173134,-6.114879
"857",0.588439,0.184947,38.367474
"858",0.698789,0.144454,7.452878
"859",0.640655,0.143483,27.15332
"860",0.674438,0.174927,29.416234
"861",0.716766,0.133889,25.301901
"862",0.581423,0.179573,28.432432
"863",0.782611,0.130485,20.057614
"864",0.740398,0.159306,28.70656
"865",0.809574,0.12403,28.002001
"866",0.601258,0.161439,23.320503
"867",0.609831,0.147925,31.829881
"868",0.623855,0.189709,10.50881
"869",0.517187,0.177183,37.775854
"870",0.849853,0.125722,27.829495
"871",0.931679,0.130705,6.259957
"872",0.592078,0.199273,33.652787
"873",0.726817,0.147942,3.760823
"874",0.635821,0.13194,3.814455
"875",0.60378,0.163309,0.254571
"876",0.664955,0.167812,7.350892
"877",0.493606,0.178249,-8.996827
"878",0.606554,0.162636,8.031168
"879",0.829996,0.156428,7.401263
"880",0.621074,0.134914,28.358279
"881",0.641796,0.171238,9.261541
"882",0.859642,0.141622,24.139845
"883",0.74255,0.138335,26.479475
"884",0.54116,0.219883,69.343306
"885",0.773494,0.148663,18.610718
"886",0.755148,0.133981,11.449354
"887",0.917579,0.168198,7.442267
"888",0.733776,0.120252,16.860867
"889",0.968002,0.144494,11.943804
"890",0.572863,0.235667,6.048315
"891",0.585085,0.14085,1.515828
"892",0.61011,0.159467,7.237399
"893",0.576116,0.185579,21.36637
"894",0.588964,0.158459,48.034412
"895",0.74586,0.130922,13.517434
"896",0.685776,0.181521,13.277261
"897",0.634644,0.140243,24.438219
"898",0.672565,0.163005,11.692711
"899",0.72147,0.138234,12.02336
"900",0.575952,0.15441,45.996085
"901",0.627455,0.161559,17.212134
"902",0.75055,0.154345,-1.027849
"903",0.678332,0.175297,24.775442
"904",0.699841,0.142208,3.28715
"905",0.75851,0.134977,20.852778
"906",0.879623,0.146627,25.981215
"907",0.952642,0.127898,10.461959
"908",0.550974,0.195604,45.166265
"909",0.63121,0.158669,5.051038
"910",0.590486,0.164781,-9.848567
"911",0.591184,0.143625,22.819849
"912",0.796563,0.146522,-0.827392
"913",0.622379,0.150559,10.256043
"914",0.569757,0.17617,26.592945
"915",0.814978,0.153926,17.133751
"916",0.735038,0.148332,22.409947
"917",0.631675,0.211946,36.630159
"918",0.819072,0.108404,32.892428
"919",0.618021,0.154813,12.502181
"920",0.615202,0.13989,25.328164
"921",0.56749,0.154178,3.472911
"922",0.95276,0.137184,16.209271
"923",0.601689,0.137261,35.376504
"924",0.758783,0.158611,7.404559
"925",0.596146,0.16656,-19.966554
"926",0.722983,0.189897,29.645773
"927",0.626077,0.139137,19.942219
"928",0.807342,0.162434,10.730841
"929",0.848859,0.167628,5.645107
"930",0.610566,0.127436,28.206508
"931",0.758732,0.198114,4.00755
"932",0.532427,0.198584,33.828637
"933",0.686081,0.169524,13.846271
"934",0.804718,0.140516,20.294465
"935",0.514297,0.133442,23.632001
"936",0.647165,0.163615,-7.015243
"937",0.568396,0.153663,26.903068
"938",0.731625,0.133303,9.800645
"939",0.829141,0.143939,32.862015
"940",0.615903,0.130828,41.61265
"941",0.740812,0.14927,16.882517
"942",0.65918,0.132651,21.997845
"943",0.663594,0.172967,2.933901
"944",0.576655,0.131137,34.485915
"945",0.577752,0.157618,26.049665
"946",0.901356,0.139782,12.321809
"947",0.340199,0.156879,38.64624
"948",0.643017,0.16411,18.964646
"949",0.590108,0.153763,29.106231
"950",0.555919,0.132868,28.316057
"951",0.584043,0.183385,22.212664
"952",0.841972,0.151421,12.771889
"953",0.661825,0.158328,34.890373
"954",0.622755,0.156597,1.88167
"955",0.63429,0.139435,17.297759
"956",0.598457,0.141589,42.732054
"957",0.586189,0.189205,-33.55495
"958",0.580306,0.183573,1.811029
"959",0.770328,0.143295,-1.832488
"960",0.648866,0.168102,-13.380931
"961",0.610324,0.156006,33.058509
"962",0.43642,0.196298,35.732659
"963",0.567292,0.225766,22.684041
"964",0.801941,0.155109,5.905181
"965",0.839951,0.13666,20.970244
"966",0.756203,0.137289,11.250521
"967",0.751636,0.158546,16.020639
"968",0.698686,0.155572,-5.490783
"969",0.628054,0.157393,33.521109
"970",0.615011,0.173299,20.868289
"971",0.594716,0.148853,27.252711
"972",0.597692,0.141859,28.095404
"973",0.61174,0.191804,-22.936192
"974",0.554036,0.155216,-8.519647
"975",0.750463,0.139924,6.176472
"976",0.921138,0.166242,18.451012
"977",0.675564,0.172262,17.337304
"978",0.586751,0.174243,21.267695
"979",0.588239,0.175877,30.409933
"980",0.824035,0.140824,21.436198
"981",0.695466,0.185132,3.339172
"982",0.616394,0.192313,35.654511
"983",0.630018,0.148528,31.212025
"984",0.66493,0.177755,24.601876
"985",0.641994,0.20572,24.556411
"986",0.773046,0.129905,-9.469252
"987",0.62571,0.149848,-7.610384
"988",0.682459,0.180256,10.54092
"989",0.948552,0.139974,3.040757
"990",0.627562,0.133496,40.308608
"991",0.54375,0.143926,22.335538
"992",0.621848,0.160466,-19.344339
"993",0.599614,0.145386,3.91738
"994",0.520354,0.16664,-2.392391
"995",0.692857,0.141557,28.655663
"996",0.636922,0.1519,7.749766
"997",0.621544,0.162259,-13.682532
"998",0.683391,0.203811,20.580715
"999",0.627884,0.192087,20.627335
"1000",0.645018,0.152629,9.59675
"1001",0.794616,0.143756,-3.153297
"1002",0.641525,0.16934,16.965396
"1003",0.605133,0.173355,12.838729
"1004",0.635133,0.190793,21.129071
"1005",0.602053,0.158422,11.577881
"1006",0.61393,0.168745,-14.316544
"1007",0.517528,0.220074,70.371268
"1008",0.618972,0.136316,37.535586
"1009",0.774102,0.174792,12.868681
"1010",0.766043,0.167402,-12.055515
"1011",0.514063,0.12437,48.597161
"1012",0.910057,0.153493,-1.108831
"1013",0.690425,0.151095,9.598664
"1014",0.822743,0.139833,2.775042
"1015",0.597202,0.154551,22.975136
"1016",0.6222,0.1701,10.061488
"1017",0.565332,0.155745,2.866974
"1018",0.676158,0.152404,1.941045
"1019",0.566508,0.168849,20.937138
"1020",0.688857,0.14482,21.443988
"1021",0.580529,0.196651,14.042225
"1022",0.599205,0.161393,26.240211
"1023",0.519545,0.146666,34.117036
"1024",0.861983,0.156401,13.238649
"1025",0.845353,0.137929,18.04706
"1026",0.62958,0.175273,15.108523
"1027",0.624817,0.159626,26.381172
"1028",0.5885,0.220351,-38.57762
"1029",0.55518,0.175385,43.133601
"1030",0.757941,0.136386,16.448053
"1031",0.665552,0.136506,14.269185
"1032",0.631272,0.149098,11.171285
"1033",0.625988,0.134443,20.199137
"1034",0.707399,0.13391,2.794225
"1035",0.715171,0.138633,26.504767
"1036",0.667625,0.142631,17.304782
"1037",0.695167,0.152323,23.672009
"1038",0.755996,0.146199,7.766529
"1039",0.632355,0.157595,11.908685
"1040",0.637071,0.155887,11.606035
"1041",0.826554,0.141608,17.969831
"1042",0.644513,0.142761,18.515604
"1043",0.632429,0.149028,24.860642
"1044",0.671075,0.13487,15.454921
"1045",0.874297,0.142659,15.484739
"1046",0.694994,0.170277,-7.781641
"1047",0.552922,0.18816,-41.586747
"1048",0.666387,0.13641,-3.267073
"1049",0.584854,0.151133,16.284244
"1050",0.782221,0.135162,9.549656
"1051",0.954917,0.126885,17.879243
"1052",0.673584,0.18641,5.67497
"1053",0.629909,0.177377,35.531674
"1054",0.693438,0.141896,-3.336018
"1055",0.618958,0.162799,8.713126
"1056",0.607534,0.137497,20.3316
"1057",0.634641,0.142502,7.942617
"1058",0.773749,0.159913,19.904745
"1059",0.593541,0.167708,35.093987
"1060",0.60067,0.160893,28.724551
"1061",0.652263,0.195306,14.3663
"1062",0.750744,0.121495,28.087841
"1063",0.5945,0.171045,10.734495
"1064",0.675421,0.162965,20.04445
"1065",0.667241,0.173287,-20.717613
"1066",0.824734,0.179567,24.612629
"1067",0.459824,0.185062,40.094134
"1068",0.606116,0.149358,20.412766
"1069",0.617956,0.155821,-5.757368
"1070",0.609426,0.156422,5.442421
"1071",0.583547,0.169654,16.769112
"1072",0.569563,0.126073,44.337335
"1073",0.647646,0.146359,22.856425
"1074",0.714955,0.139167,27.43454
"1075",0.973869,0.139822,23.826275
"1076",0.555319,0.181908,20.527426
"1077",0.588463,0.138221,-3.041242
"1078",0.61527,0.142078,12.552611
"1079",0.599194,0.142622,21.347583
"1080",0.585626,0.161809,20.502123
"1081",0.705799,0.157957,18.992754
"1082",0.657659,0.142522,26.755178
"1083",0.626111,0.147557,-2.199847
"1084",0.687502,0.122432,3.603842
"1085",0.596612,0.161907,-9.366797
"1086",0.601998,0.191264,4.204673
"1087",0.607163,0.204009,32.736388
"1088",0.785935,0.13432,13.142338
"1089",0.792095,0.133977,22.422193
"1090",0.612106,0.142765,8.061021
"1091",0.753852,0.151705,6.28301
"1092",0.71705,0.145576,20.286954
"1093",0.614295,0.133824,34.265119
"1094",0.54674,0.137684,29.970713
"1095",0.557623,0.168139,-8.69027
"1096",0.679171,0.145792,-3.245264
"1097",0.748247,0.152558,14.9482
"1098",0.647783,0.148233,12.866532
"1099",0.562916,0.175653,11.389778
"1100",0.638291,0.179861,30.069256
"1101",0.736245,0.14775,4.436448
"1102",0.718451,0.139502,21.257942
"1103",0.588474,0.134821,18.970621
"1104",0.803221,0.165304,30.025159
"1105",0.663334,0.137307,-10.257738
"1106",0.834945,0.167275,12.291723
"1107",0.957948,0.130914,17.737413
"1108",0.939892,0.118485,28.624461
"1109",0.818831,0.144657,24.066012
"1110",0.582525,0.165349,17.2626
"1111",0.63669,0.197533,18.323546
"1112",0.548393,0.139122,21.167891
"1113",0.611787,0.173781,1.360745
"1114",0.645622,0.138894,27.680846
"1115",0.626895,0.159846,24.717432
"1116",0.574553,0.1951,41.015216
"1117",0.977764,0.144519,5.962814
"1118",0.591721,0.14579,36.743184
"1119",0.686778,0.181197,31.588495
"1120",0.876287,0.139369,15.346378
"1121",0.637193,0.17938,19.304617
"1122",0.68262,0.14134,-1.453235
"1123",0.661971,0.130609,-13.200607
"1124",0.643628,0.154979,11.141129
"1125",0.789924,0.163639,16.226403
"1126",0.593186,0.142132,26.442115
"1127",0.807469,0.156115,9.905767
"1128",0.619967,0.165617,-4.016379
"1129",0.601219,0.175781,11.334607
"1130",0.867905,0.133976,18.973315
"1131",0.857801,0.133215,18.315204
"1132",0.865229,0.132371,-4.030572
"1133",0.89121,0.137048,9.456425
"1134",0.737862,0.129604,25.338846
"1135",0.550353,0.161982,19.378512
"1136",0.91518,0.165173,9.322888
"1137",0.635708,0.144037,20.573315
"1138",0.641715,0.15884,22.314898
"1139",0.944182,0.147901,21.794375
"1140",0.673976,0.13947,15.38809
"1141",0.696955,0.123386,-9.331144
"1142",0.667974,0.127262,19.01737
"1143",0.710474,0.146363,19.67996
"1144",0.777475,0.134055,16.862747
"1145",0.901367,0.135129,7.064922
"1146",0.824436,0.140634,-9.340571
"1147",0.582611,0.205383,-42.753732
"1148",0.615303,0.214305,4.452573
"1149",0.572865,0.18744,-6.146795
"1150",0.588739,0.168734,-26.840846
"1151",0.600525,0.143815,26.198286
"1152",0.59219,0.201132,-16.768239
"1153",0.627791,0.142521,20.162517
"1154",0.510261,0.155867,14.043218
"1155",0.924841,0.148012,13.983194
"1156",0.71913,0.145846,-7.801104
"1157",0.64312,0.161324,3.243302
"1158",0.686565,0.148883,-7.519453
"1159",0.668631,0.147267,25.738452
"1160",0.726762,0.15247,31.093563
"1161",0.810032,0.170451,16.649529
"1162",0.63488,0.165479,13.36974
"1163",0.641433,0.134014,17.643525
"1164",0.646345,0.155072,10.886106
"1165",0.59412,0.172174,-17.869827
"1166",0.710682,0.149448,5.396556
"1167",0.605461,0.169272,-1.859153
"1168",0.672927,0.148526,15.13097
"1169",0.679268,0.137059,-1.824309
"1170",0.629091,0.128592,2.423487
"1171",0.493717,0.161753,36.909914
"1172",0.595577,0.158625,14.427035
"1173",0.62838,0.149119,22.196599
"1174",0.5221,0.212648,69.101218
"1175",0.619468,0.188883,34.518141
"1176",0.584277,0.201306,9.531121
"1177",0.609964,0.143374,29.776018
"1178",0.645984,0.165184,-7.891594
"1179",0.582875,0.173842,17.938044
"1180",0.639102,0.166042,33.517236
"1181",0.632184,0.160382,15.932288
"1182",0.82594,0.14145,12.402442
"1183",0.720221,0.150474,12.227224
"1184",0.642577,0.149221,10.829382
"1185",0.648075,0.143304,6.830597
"1186",0.637655,0.143437,16.570619
"1187",0.619097,0.220459,48.241034
"1188",0.700148,0.179031,7.905854
"1189",0.871139,0.130352,9.600326
"1190",0.820331,0.218461,8.884167
"1191",0.643796,0.161248,-9.554202
"1192",0.576011,0.172568,34.746992
"1193",0.932172,0.153701,9.313045
"1194",0.548087,0.12456,33.348732
"1195",0.652079,0.157311,7.786758
"1196",0.622915,0.162222,-12.590061
"1197",0.793667,0.137092,7.293151
"1198",0.595755,0.158533,0.630217
"1199",0.595246,0.134811,22.727594
"1200",0.74458,0.150423,12.301312
"1201",0.987641,0.132561,17.423199
"1202",0.66303,0.12113,33.594346
"1203",0.697255,0.138785,5.997739
"1204",0.533943,0.164349,9.146271
"1205",0.643485,0.150469,26.295044
"1206",0.569804,0.154713,34.730371
"1207",0.600589,0.185855,33.426106
"1208",0.576465,0.161732,36.454716
"1209",0.640991,0.150732,19.237239
"1210",0.569414,0.195062,25.441731
"1211",0.710639,0.158641,2.005685
"1212",0.661471,0.178609,11.916625
"1213",0.566383,0.187552,3.697107
"1214",0.654578,0.153007,10.143759
"1215",0.550367,0.175519,20.695735
"1216",0.581082,0.171245,10.422465
"1217",0.827125,0.154939,12.108601
"1218",0.674858,0.136977,9.255949
"1219",0.625918,0.171759,3.246664
"1220",0.702506,0.144178,10.830964
"1221",0.753945,0.165963,2.520029
"1222",0.691113,0.170688,29.51262
"1223",0.647869,0.187234,-6.637529
"1224",0.552894,0.245197,48.435251
"1225",0.663934,0.186983,35.048312
"1226",0.86037,0.16679,2.24761
"1227",0.939219,0.14104,19.023069
"1228",0.908159,0.134064,25.537046
"1229",0.637191,0.138113,12.903416
"1230",0.73475,0.124146,34.383901
"1231",0.815614,0.147549,14.22554
"1232",0.644107,0.163209,16.539734
"1233",0.603206,0.135681,27.894789
"1234",0.663537,0.139472,16.000614
"1235",0.605669,0.146298,19.022085
"1236",0.736307,0.15046,10.924484
"1237",0.525462,0.16691,32.296165
"1238",0.690793,0.125823,31.789785
"1239",0.918142,0.162933,2.954238
"1240",0.949483,0.138079,-8.654756
"1241",0.680409,0.151809,-0.11273
"1242",0.686058,0.149387,22.705585
"1243",0.884815,0.131014,-0.375356
"1244",0.576807,0.17357,34.632896
"1245",0.557681,0.146685,23.769159
"1246",0.518475,0.190786,25.819987
"1247",0.619896,0.158657,19.445192
"1248",0.772192,0.154637,30.590173
"1249",0.884612,0.139341,10.72796
"1250",0.916427,0.141796,0.721689
"1251",0.629526,0.153688,29.734587
"1252",0.647082,0.13609,-8.279801
"1253",0.615543,0.169178,3.432201
"1254",0.625207,0.159738,4.375489
"1255",0.758479,0.144735,7.547335
"1256",0.609498,0.18515,21.445179
"1257",0.536001,0.153171,20.779303
"1258",0.637762,0.158681,16.555047
"1259",0.936958,0.156826,4.553815
"1260",0.455302,0.145512,22.265456
"1261",0.696649,0.140263,8.88882
"1262",0.620219,0.16325,10.639221
"1263",0.618633,0.142556,1.4752
"1264",0.606245,0.17218,19.844548
"1265",0.728122,0.149248,17.119833
"1266",0.575292,0.158366,-10.939654
"1267",0.786498,0.147254,6.902466
"1268",0.564636,0.159369,13.635224
"1269",0.701134,0.161219,23.226408
"1270",0.626109,0.160228,18.770683
"1271",0.611845,0.176428,25.574529
"1272",0.620752,0.157919,28.380844
"1273",0.711931,0.161633,3.012099
"1274",0.793754,0.159329,9.718621
"1275",0.604141,0.138308,20.539352
"1276",0.569393,0.189837,20.666177
"1277",0.609896,0.152731,2.074026
"1278",0.776479,0.137377,5.25174
"1279",0.929345,0.139348,4.558786
"1280",0.894154,0.132587,-7.248084
"1281",0.725958,0.167372,13.950289
"1282",0.660092,0.148632,16.945644
"1283",0.870424,0.136387,14.661329
"1284",0.8474,0.134941,17.137441
"1285",0.947663,0.128598,3.150842
"1286",0.583185,0.167461,5.642027
"1287",0.580342,0.207212,48.768241
"1288",0.584307,0.127522,31.316672
"1289",0.864054,0.133117,18.415133
"1290",0.740861,0.129514,-5.733906
"1291",0.530175,0.168886,29.624563
"1292",0.669506,0.154854,34.573646
"1293",0.899788,0.141031,1.355088
"1294",0.875803,0.127965,25.659327
"1295",0.597006,0.159609,39.572981
"1296",0.647277,0.141223,14.359146
"1297",0.705225,0.126712,36.160181
"1298",0.635145,0.155117,22.807203
"1299",0.951172,0.150837,14.931204
"1300",0.525631,0.149602,34.370251
"1301",0.616821,0.129413,36.948387
"1302",0.908606,0.166298,11.807537
"1303",0.661711,0.144245,20.542554
"1304",0.989779,0.133443,0.957304
"1305",0.958811,0.154263,14.842604
"1306",0.651574,0.155525,21.60272
"1307",0.850809,0.135378,14.26163
"1308",0.609652,0.246633,101.963785
"1309",0.632217,0.145962,9.043422
"1310",0.582195,0.154061,12.340166
"1311",0.710241,0.150035,19.519089
"1312",0.704444,0.146885,3.143984
"1313",0.710859,0.160506,40.484841
"1314",0.709673,0.150906,15.359761
"1315",0.950336,0.157851,9.715008
"1316",0.951688,0.140478,14.050033
"1317",0.59842,0.159831,52.89657
"1318",0.895226,0.126265,17.045706
"1319",0.633044,0.159067,30.430243
"1320",0.711011,0.173839,3.555048
"1321",0.658084,0.149317,3.920966
"1322",0.5827,0.162054,6.419645
"1323",0.634653,0.143659,7.65402
"1324",0.647825,0.17051,15.460412
"1325",0.717559,0.159812,5.125645
"1326",0.663325,0.152245,12.339358
"1327",0.904018,0.157515,20.17912
"1328",0.789093,0.139169,11.524619
"1329",0.973098,0.160207,-1.267464
"1330",0.757621,0.136909,15.257031
"1331",0.694933,0.154758,5.570981
"1332",0.675109,0.164354,14.558485
"1333",0.771284,0.131017,13.514971
"1334",0.583309,0.183134,15.13583
"1335",0.586615,0.171326,8.140188
"1336",0.596698,0.20366,6.297886
"1337",0.729507,0.156721,-7.957751
"1338",0.864209,0.141203,10.865193
"1339",0.792644,0.174995,13.854371
"1340",0.818246,0.151261,13.070439
"1341",0.570832,0.179352,-6.204029
"1342",0.892628,0.131744,9.31958
"1343",0.718784,0.141979,4.158156
"1344",0.706537,0.163035,10.319561
"1345",0.601297,0.154622,20.545587
"1346",0.573209,0.265959,-17.987859
"1347",0.689897,0.146722,13.217889
"1348",0.591389,0.149241,17.98719
"1349",0.698494,0.14975,26.636285
"1350",0.562327,0.142785,24.147593
"1351",0.751884,0.157624,4.507059
"1352",0.604516,0.128272,12.388073
"1353",0.607204,0.155961,15.77902
"1354",0.62546,0.145648,-6.033585
"1355",0.584209,0.174752,-5.917671
"1356",0.630689,0.16132,0.059562
"1357",0.885287,0.129491,-11.37376
"1358",0.631055,0.141367,7.611224
"1359",0.589522,0.134972,28.152549
"1360",0.667216,0.144097,13.026055
"1361",0.944393,0.127943,3.736843
"1362",0.705162,0.124525,27.697992
"1363",0.667006,0.210366,-35.645944
"1364",0.642947,0.213168,0.365794
"1365",0.786957,0.126327,28.898356
"1366",0.560393,0.15595,-8.30803
"1367",0.715199,0.138265,-4.061222
"1368",0.655057,0.15064,17.668275
"1369",0.617654,0.178948,-24.67661
"1370",0.585269,0.13499,12.653639
"1371",0.603931,0.171906,-8.352995
"1372",0.592736,0.173926,7.448218
"1373",0.594279,0.196593,-15.759565
"1374",0.532617,0.19576,22.251098
"1375",0.644177,0.114505,28.847247
"1376",0.743745,0.14049,15.578525
"1377",0.550908,0.154349,33.391431
"1378",0.616812,0.132597,20.274336
"1379",0.557719,0.169395,26.506396
"1380",0.763405,0.154936,8.133976
"1381",0.760974,0.138568,-5.655246
"1382",0.648173,0.130543,16.760609
"1383",0.61709,0.20589,3.128792
"1384",0.782235,0.122987,9.847642
"1385",0.811583,0.159466,1.002855
"1386",0.926238,0.136949,21.983569
"1387",0.808165,0.154962,-2.134784
"1388",0.560894,0.202519,30.998089
"1389",0.576264,0.212048,7.120845
"1390",0.706798,0.146459,7.142881
"1391",0.754624,0.152451,11.169636
"1392",0.645775,0.142539,25.83742
"1393",0.672046,0.147281,8.153274
"1394",0.888022,0.131152,-3.892155
"1395",0.713793,0.142009,12.480746
"1396",0.683973,0.171307,3.720641
"1397",0.607848,0.146781,18.074013
"1398",0.839506,0.13569,14.750745
"1399",0.600676,0.172374,38.08423
"1400",0.618435,0.166479,5.178138
"1401",0.580119,0.133075,27.201941
"1402",0.624507,0.146777,13.627674
"1403",0.754347,0.146934,10.519755
"1404",0.683572,0.125324,24.737482
"1405",0.590851,0.14173,25.013811
"1406",0.578817,0.260415,-37.56987
"1407",0.465581,0.14756,27.411166
"1408",0.637639,0.154038,22.611794
"1409",0.764759,0.148317,6.75337
"1410",0.674569,0.168629,3.049302
"1411",0.682685,0.196311,16.262219
"1412",0.764945,0.175967,-10.149866
"1413",0.627476,0.146808,24.960918
"1414",0.630435,0.149806,2.412199
"1415",0.68449,0.165188,30.585988
"1416",0.599964,0.188318,16.001136
"1417",0.598147,0.13821,25.593945
"1418",0.405235,0.189435,40.931559
"1419",0.698963,0.177399,10.108058
"1420",0.800778,0.155944,14.180048
"1421",0.63201,0.160064,7.571794
"1422",0.635927,0.127145,13.078514
"1423",0.719005,0.146344,9.004646
"1424",0.585637,0.155456,10.758311
"1425",0.686553,0.1393,-7.35944
"1426",0.61325,0.150788,20.569726
"1427",0.656312,0.132474,23.458378
"1428",0.571771,0.195211,5.41684
"1429",0.623589,0.230387,-14.484647
"1430",0.677896,0.184516,19.471152
"1431",0.62372,0.157416,23.667445
"1432",0.560724,0.160401,18.395595
"1433",0.617339,0.158751,2.823956
"1434",0.67453,0.205327,-29.022459
"1435",0.678982,0.167444,9.879364
"1436",0.581108,0.164268,-2.852102
"1437",0.571591,0.147495,11.301698
"1438",0.628123,0.17274,4.456231
"1439",0.662445,0.184583,7.397725
"1440",0.867044,0.137437,15.203479
"1441",0.585813,0.155652,19.186772
"1442",0.707202,0.155724,12.140467
"1443",0.866949,0.150688,9.561092
"1444",0.598903,0.175447,16.975872
"1445",0.68384,0.141413,3.225195
"1446",0.692149,0.138539,10.263796
"1447",0.587763,0.219782,-44.691316
"1448",0.807835,0.163287,10.976202
"1449",0.658699,0.205807,-7.641519
"1450",0.670093,0.140004,22.199869
"1451",0.614203,0.194782,13.682975
"1452",0.712276,0.157013,16.701058
"1453",0.786385,0.152185,5.582873
"1454",0.68894,0.159324,9.536722
"1455",0.581711,0.150527,25.456162
"1456",0.774739,0.152871,16.488966
"1457",0.739179,0.143107,33.605909
"1458",0.809488,0.142989,19.823363
"1459",0.639458,0.120695,24.059508
"1460",0.659455,0.137521,-8.201883
"1461",0.953491,0.139678,-2.652348
"1462",0.656608,0.146491,25.947552
"1463",0.881828,0.137855,2.406239
"1464",0.717644,0.156823,27.967863
"1465",0.719296,0.141613,15.271934
"1466",0.571884,0.128226,28.818907
"1467",0.894898,0.141629,-1.13623
"1468",0.557342,0.180649,45.848287
"1469",0.805002,0.140613,18.83977
"1470",0.659581,0.158295,9.179599
"1471",0.56445,0.148639,23.1943
"1472",0.8278,0.167636,20.4106
"1473",0.738804,0.141369,15.55759
"1474",0.598245,0.201785,28.250047
"1475",0.660704,0.145572,16.355749
"1476",0.683398,0.186438,-11.495767
"1477",0.644229,0.155613,9.862585
"1478",0.696241,0.145915,22.51067
"1479",0.649553,0.155739,3.348404
"1480",0.6658,0.132311,26.983075
"1481",0.649682,0.160474,10.518549
"1482",0.617089,0.155937,25.191926
"1483",0.629183,0.153216,2.419467
"1484",0.875353,0.200866,33.441715
"1485",0.632697,0.167874,3.981389
"1486",0.696489,0.130678,27.238257
"1487",0.582057,0.231085,40.741732
"1488",0.580329,0.161813,18.857632
"1489",0.635,0.143902,17.493207
"1490",0.648214,0.177961,6.51473
"1491",0.64314,0.180127,3.656064
"1492",0.656717,0.184063,-29.17245
"1493",0.610887,0.150024,-1.202866
"1494",0.58944,0.181394,51.690292
"1495",0.86568,0.127646,21.252723
"1496",0.608828,0.136339,14.456971
"1497",0.837224,0.125884,17.449995
"1498",0.881751,0.16335,17.701279
"1499",0.649782,0.162753,5.492696
"1500",0.86879,0.14536,0.485095
"1501",0.574352,0.178636,33.028651
"1502",0.440205,0.294102,69.408287
"1503",0.589377,0.181391,-10.403301
"1504",0.618415,0.165149,19.76851
"1505",0.804467,0.193035,16.32939
"1506",0.679462,0.16263,-0.865421
"1507",0.535473,0.197436,45.984691
"1508",0.740418,0.181885,32.806649
