"template","silhouette","edge"
-12.1653206523585,36.6969938132684,191.25815809899
14.7944530514088,34.4319536171674,384.571230835181
-13.7827476618346,57.4232497994654,299.624237559752
-11.6829260206816,34.106515018043,327.758255783392
30.3221196160903,66.1156996403064,259.993318808957
-12.1056487922689,13.8471259229158,256.609614845808
0.948881590522555,-48.5730811755863,479.364034717734
1.36375181917278,8.142756127657,171.236162711543
-17.3723451893099,90.112889063897,343.139125997218
3.37202632016592,69.1114095576814,323.128249627499
-16.9492535556017,106.817634492606,374.758346043076
19.4513241225804,-4.57728914800977,559.247967657316
31.5211588672089,23.3783182134171,471.005938731879
3.5821286157601,22.716388628359,355.019842483368
-33.8570270919025,42.2979888694585,241.038265652289
-24.6961604829572,48.6959833755185,277.137811008653
19.3659718461691,-7.2693115787779,278.484568072552
-17.257507956999,6.90800208631019,212.552918774932
-19.1901683985728,-8.23314044243707,268.270490921387
-6.96452124721509,57.2534294748681,400.013119182705
9.62456990572434,101.499979139588,406.816755914802
10.4825816424143,44.4978093816741,382.848220896038
-19.3926960169371,11.6842378898092,192.427162825801
-6.63134782113684,-68.7854284742496,480.407628987827
-12.2368174857599,-24.5697312210024,365.689050937073
-12.5402283303448,-18.7063903059524,260.212584814167
13.130720634314,55.253472532991,322.519691702893
1.1980213306662,54.7031718891795,253.950125306863
-18.9797662125666,46.2120739757075,293.963441898946
-4.73496231363266,70.7168453490087,340.963438257396
-2.0612489726208,-32.7864404335102,212.417721665268
-14.6130468234679,62.9243903113297,369.306621746867
18.902017844577,74.0642236503804,380.235806859443
21.2160982076422,-71.0743825039633,479.387444346643
-3.05161289462004,-6.60243358098633,139.392790754032
37.9479930092763,82.3031933683321,328.618841963411
5.66840342446727,80.762381590855,418.330432121827
-20.5732471389663,18.24618496111,442.679778884979
20.5968656601401,27.5760697841459,259.403129436877
9.56668070415228,55.4877254965916,310.93053222192
13.2016973586804,60.3615152831894,219.116442931239
-1.86888207096358,74.2085880676781,250.541213186602
15.1118470351506,-36.4641421360528,205.355398958427
-8.87599730865334,89.1120369913159,325.30254089317
-18.0052059912819,8.63467645731277,246.236618568799
14.0276631746106,-74.1892127298011,543.844922548014
-15.0642810543775,49.7662222021368,278.367387013944
-6.78850674689512,-36.6532119243281,245.081752875983
-13.7298272548222,-24.448155417594,341.848643023813
-25.0629289583493,-47.77184055563,300.726573057844
12.601407927367,-34.366732184215,290.236568502495
20.3441101620366,-38.4587251224139,416.66564995365
-1.47288468466588,-7.43834459345137,230.392826149575
-19.1500856097021,-7.26743041371146,298.348649529374
10.5576464512996,-68.1984188833475,289.409750285584
10.2781752219595,-15.2553896008829,345.183646226341
4.1332835941549,15.6223466895825,237.933138529383
-13.1856121608001,14.7482877420753,255.836909306836
-13.1451011038459,-20.474341591799,309.309497956191
-8.48168849027375,-70.3704254020351,466.589031376864
10.0658295754743,42.2443177908303,282.975805452114
5.09296380617613,-33.691508938445,389.758130252687
-0.584911686715029,7.73138783664795,180.207159515762
5.24428627928028,-22.1529725884045,344.863312368341
-0.48254923357659,21.7804814562521,332.611751084206
1.39746480713177,30.9101000183225,351.838197065165
13.5263315489614,-42.6973449491797,255.736171616558
30.9118032084645,-14.6539362897345,276.794630925197
23.7451606907645,-1.10646834987057,149.897845520716
21.3859951988259,49.1754615425089,147.422504402077
10.3691800898298,0.830186832250045,483.078952285085
3.99387935342538,-46.6712217317933,294.635480103362
3.22343874110694,-15.1973550084617,299.598034006895
-32.4181037334536,0.501567155873443,141.896424248807
-36.4386995052132,20.9042414214075,241.249575187438
-28.4151297865897,-52.0661061808934,420.586284979647
-17.5345389876498,29.6091976036995,255.564278527154
-16.8894558844385,-17.2259605208657,268.405619731096
-24.7595364701532,63.5327243275069,304.52191730247
-24.3502015659192,-12.561154114789,185.626847175178
24.9220229750676,2.12511010081006,253.266652353774
15.0335135370263,-22.2038244262341,225.811929028839
-18.5466604184245,43.0321754344848,271.938259825562
-30.1865250220897,42.0213078084275,298.761325282316
8.96429619422265,41.4653768409048,285.591338435584
23.4159033878605,51.8724254833882,254.966451642757
-9.17505635220965,-118.226903552938,494.806959076329
-12.1545349200654,-4.70334900230042,275.917599426542
30.3370861197006,-42.0622242906064,208.768381834096
-3.63873573402564,58.0517851482673,359.340997823821
-18.4982984451235,56.4842027919439,314.421688270784
-24.518965808573,39.1843208607078,423.696409025888
24.726335520488,60.5619893920058,200.204379208854
-8.91142269986109,62.7932257835511,165.605955849879
-4.41020102762833,36.0629689808611,252.110494995514
-1.13322123723982,37.2052319589823,198.468452787941
7.10770250706136,-15.7914754354161,195.76134062381
41.1495306097316,-47.4744264507368,343.68564729571
11.0375308669315,23.2230433921868,259.419155681445
-36.2413151020201,-17.7642223356068,174.214591938024
4.66301453338245,-80.631968300809,416.244960473146
-46.3244010927435,5.51899793249337,294.266263350863
8.76011876816547,28.4673396628995,230.697875601259
6.66962945996153,51.2786614792594,359.523664135409
-18.8848710727384,-61.8695323626761,339.876447858755
32.2222088717901,20.3944669322212,259.07166407154
10.4673172088163,70.3284733133454,310.967223072372
17.0894391077354,52.5058319650764,246.318913230787
9.21578244436366,-15.5476049453401,214.655415560941
-15.0505077881237,17.6778905291487,236.151150596271
-34.7621067678719,-39.8535055853403,328.745846125408
25.3250609209843,69.5272258170601,391.598708883379
-10.7464037375347,38.8206732560121,321.889937094511
-4.8086557797048,18.8654667987239,254.832924728746
8.95895596992321,52.2306166958096,215.764350647005
19.9639199742576,-44.6343579827653,164.646486190622
-21.8157453699343,-28.5094977121785,216.436541251997
29.6467908351436,27.7092806819208,175.981491872808
-13.1984677712958,34.629332882661,266.170179309329
-17.9485244567472,-32.8264906943536,214.661823824593
-28.2436853321251,0.483662543287779,263.593821020428
41.2117170657793,-13.8814865678359,254.596015871429
-8.76753270746252,-8.01812459770823,181.76673251161
-9.21449299734017,56.8044957473876,201.120411266612
-0.653234558488276,-29.723137832296,222.307194143741
0.208581302259842,2.79699641684033,269.979498561065
-13.8054406830082,-28.9289677858873,342.065902355135
-11.1108625369323,78.4677922087009,398.855538357645
19.7754464138279,65.9545317337272,391.059576442966
5.30786210622817,-8.966993580168,245.278306768508
20.8048845401499,-70.1973038533484,489.698799121823
12.4266833226254,14.382532133092,285.412775805918
20.0068565086513,101.298605672588,390.83787329794
2.63878534993675,75.4294179865583,346.273218975042
-6.15603249033584,-56.0103269665539,395.815165077023
-18.51782139388,89.62849124505,333.388473075954
24.3076363735652,31.4381938148434,241.651136023945
21.0886535215958,-50.4417199758658,301.338478827772
1.91276956231046,57.4593488162513,413.535379281577
3.27582364162621,78.2845649790138,461.853397740598
13.3284485455373,22.2863849735488,311.822219898917
21.1286351037507,18.2846627004777,228.172489074599
-24.8820537440682,64.3006185772232,401.511401652848
13.8591510063861,3.95497760464172,254.580930262646
-13.1646598033198,10.2263669767454,316.889924916432
33.959365991792,-67.7463769132114,287.305069258775
-26.6050899222869,4.08916643794505,271.120475379394
-34.3258139763257,-51.7731055437965,235.759954816452
24.3369638235239,15.7341916329703,339.70654501313
-23.9243594807642,-43.5435023101999,115.326868912393
1.32438925153574,55.2327290901251,418.685369081135
8.68995282341144,-51.6451808178742,380.915322591084
-21.6278922034939,-82.1108179932264,568.837579617805
-21.8845374985464,-48.5145700111693,306.136106655167
-0.602643608161091,44.1287816346631,317.109478660583
-25.1460932753144,62.1057937321127,260.92188929985
11.9399593162904,-75.7284174400684,435.995017039051
3.75424605588079,24.5921070523203,193.488229664419
6.42357952801845,20.8539353309953,201.625448576426
13.5791238718326,-63.8240002212172,418.852503332822
14.432089222315,36.4350979471863,313.795968866687
9.20528728527804,39.8823760143865,262.270031422982
21.7104739664114,-13.9548047364114,348.055059193527
-31.4819986868928,1.82861453827113,370.705435305483
-13.1021032239805,-29.6844283296783,343.46125221742
10.6568359347785,1.40231081201089,311.987297649909
19.3911382888048,-49.3432915260743,344.221367492345
11.0194058160581,15.6186145840796,197.360672851669
1.94412658851964,3.85784159923471,368.715852688301
17.4306467533464,-20.5268358590499,259.099893919004
9.60419211699972,-21.5049271346379,409.422171769643
-21.5483771758335,-67.9727934269869,381.839620284267
20.9876219415311,-39.8160337527942,301.688886576116
-10.4714526048767,-39.6440810710408,336.97244669343
6.90627773879157,-28.9419630391495,212.240957632312
-13.1567777611587,14.9147893544765,255.510246492415
16.5106949879471,-16.7180025077219,209.319207236389
-13.0534433080758,97.341509053228,450.027858759501
-15.6325362597495,54.1300710370086,488.504002178209
1.27897348407143,55.116655194615,292.335510311609
-10.2641078049495,36.785556228055,336.68252894453
16.0201794270054,5.48353192534174,345.029388153183
-13.4091363066244,53.8066143367753,325.260940143241
-2.87941628298119,71.259759359775,272.558199201968
15.023749808406,80.8110332963791,319.409486741423
-8.54699132833478,5.94695903555802,330.333013210813
13.9451624577385,41.0326207691364,333.606920606822
8.06207534864051,60.1942565677487,307.122973138661
0.656134767279052,86.3274481318394,339.355080508216
0.703033671495155,15.6797912060407,451.746520640078
1.38299034310906,96.2203081271314,676.207010110742
24.7356189580491,75.3841881146539,495.541812148056
-13.6034780064554,-42.567071329332,315.368374426378
3.0477581476461,18.5899111419414,187.195938694471
19.2049927333563,28.7572267473957,391.778798926301
37.6042109324791,-40.6006373991474,354.256065867644
-24.3216102396397,-83.2462240173034,378.120625052681
-8.92192250882556,-55.0669489639679,338.407370964189
19.7308935632738,-56.9028833856662,360.136040370894
-23.9576877178582,67.4288113066738,285.941522624283
14.750245491612,-29.7984438298972,225.873771639344
-28.4668910510544,-2.42145510597345,230.854617899541
7.0212290216916,5.32279811602922,331.300721435562
15.4886236366794,59.8479532738534,271.937975217672
19.5354350083188,72.4563844550601,286.443131406259
-14.469953243418,22.3016401665411,162.898643910747
-49.6375937844993,67.3986717857065,125.849571631497
-30.9510294673807,18.0447850448807,209.230334464314
-27.0054354123771,56.9896540377397,165.031867337397
29.7912729497732,-65.5076471157759,274.642033809511
7.99704580181098,44.2143500708197,319.448172648369
16.6645679538262,-44.4042174786621,234.449167308498
-11.8925086567614,59.1748751209317,358.719603769346
23.167901428532,74.5270768862282,280.825875727083
-2.11959611653734,73.763416089044,457.722810344487
-4.25962382332374,63.2819903863153,263.011092466916
0.223263604016789,61.587139930027,319.68159409836
-11.0312946117259,34.9361010278027,324.74679443249
9.36784063447849,-23.5343350796512,264.078988406442
-12.3330916319312,-26.1368053797632,312.091908774192
-2.81992185573189,-43.865263069837,281.209833499205
8.98146306320171,-58.3991062101493,347.021969500485
-8.49327283286011,-85.1182393923353,278.558382282439
19.051846928817,105.792065082686,449.947573798312
0.630670544591922,55.9085573800711,158.427670326313
-12.2922405260639,53.1726704927982,303.558155125653
-17.591505386261,60.9326926523084,247.734432330869
29.0085215901582,-47.1555616436795,231.973165291254
-24.3244862304476,-9.44085850861817,316.17980632147
-12.1922333831411,52.2872288275558,418.458541542773
-5.89717262310176,58.6064850336728,315.551029767142
8.03692081643986,8.450421891088,260.365884985791
-2.07792507516315,-2.1710157769326,134.150093842283
-18.9860033539935,-24.8007369909456,234.417565090343
27.5939077645177,47.6205152645663,220.520288657172
39.2092442685364,44.7101131009875,155.4728505855
-11.5659873141417,40.8090317939691,214.948690478851
-37.9603754597289,-35.5428161383182,219.505504061737
6.86237466829651,5.9760907327137,308.29076028059
-15.0978715130722,78.254348282121,337.860569439151
2.22312455089139,12.8149629445376,254.438616912275
13.0156965532468,89.3415704477904,376.145327214128
-1.48657255070412,108.561863609363,566.575851556835
-13.9375177705663,-50.2480065509023,394.319471918161
-26.462899634911,-17.9278549128171,221.548384005916
12.334618413177,61.4485756431037,353.500653005323
28.6657344668232,74.1049904980199,256.701438934783
27.5592510723434,3.61923555313744,454.241010131561
-5.02223854258506,-58.0721891921511,247.282400014112
14.3814888999345,-3.9859492539822,245.321525478427
11.2937000325607,-7.32270364748699,286.455586778619
12.3520915882663,-13.3800048948876,302.485537885865
-3.4034417369316,57.6783096263097,362.104994814269
0.270390676351682,10.6273179704065,311.083051196169
15.8561039053307,66.5364313457391,388.689967399609
17.8779112107629,-77.3681793298614,284.826616325439
-5.62943694794329,-64.6844491684837,372.80048236974
11.1652945617739,9.18439687962359,243.927355884043
-18.9972070920693,35.799133629965,242.965063541464
23.0815863315043,50.4537289292599,401.69905418573
9.99018948681024,-31.6758913642333,314.916816586324
-16.0785876259873,72.949542812029,216.012108891608
-16.6779555330482,-44.0299722874846,291.60619859737
-1.04098918084062,61.7229368055982,396.638699605108
13.855746647859,74.3222249541634,359.483471497728
-5.19558504370595,98.2764513392496,336.873326214586
-24.5031748166479,37.0823302998456,344.933769158601
-19.9535325275262,96.8062643837358,317.253411325485
-2.06392422461604,-22.7728467365752,277.29722207494
0.983713671393792,-51.5747683961034,305.333203625564
-42.8849368995201,-17.4895432067584,132.26688452031
-14.6607622817155,27.1756612059645,179.51966060256
-23.7875573112728,47.3181196827645,247.451944256604
0.702944260672401,3.43337310590732,368.703543490957
-1.64639794787839,36.710499264134,276.53777791849
-22.5764228415313,-26.2987945823382,210.956338754444
11.6662962077139,52.2658573920513,325.960149992823
-10.2404470840867,7.87672064862211,139.592323778995
-1.4350690665203,57.3921449955234,229.515806621724
39.6374028549821,-10.4088660500129,236.329424918791
-4.72700406660759,36.1614772351721,212.556722658127
6.20487804259306,71.2129227620306,280.07695305169
-2.04751086894943,46.3202966022695,254.373839119901
-0.00930669796268841,24.091227039227,376.30533097356
-14.462644474452,28.3987561141929,103.557140834501
26.6191770411131,15.013616540922,186.473588152103
4.90531009218195,18.6298736071962,195.506212965595
-25.6808335154817,65.7960859981746,245.651486581635
