"","edge","mean","pattern"
"246",0.632133,0.137548,9.590698
"247",0.580495,0.118474,14.131096
"248",0.722204,0.127434,12.474133
"249",0.458766,0.087275,-0.397148
"250",0.56375,0.099114,-22.70511
"251",0.623158,0.121237,6.551639
"252",0.691091,0.110142,19.292711
"253",0.75686,0.133597,-0.664392
"254",0.596923,0.125609,-6.755018
"255",0.657886,0.126367,5.041612
"256",0.745844,0.103218,9.545178
"257",0.624646,0.141284,-14.887474
"258",0.646234,0.158568,10.484523
"259",0.742248,0.192803,18.178026
"260",0.631975,0.119454,19.464611
"261",0.611446,0.100144,-5.538627
"262",0.732317,0.122661,6.759879
"263",0.611866,0.121509,-7.764404
"264",0.581813,0.116845,8.088822
"265",0.586879,0.125096,3.276549
"266",0.583894,0.170891,8.873094
"267",0.62249,0.130605,7.021905
"268",0.417173,0.142598,-14.820204
"269",0.702501,0.128743,-10.225463
"270",0.800533,0.128608,-0.982488
"271",0.633026,0.181013,41.820585
"272",0.671169,0.130194,9.518543
"273",0.576687,0.12763,-1.755057
"274",0.570661,0.10916,13.314915
"275",0.595946,0.126369,-13.414973
"276",0.592853,0.157195,-55.402631
"277",0.76525,0.127643,-5.688558
"278",0.6087,0.155519,27.945548
"279",0.589541,0.163778,-8.020252
"280",0.611907,0.080791,10.118726
"281",0.591555,0.08564,-14.938331
"282",0.602485,0.102378,-20.50039
"283",0.807395,0.120384,-6.907149
"284",0.560318,0.141469,25.287806
"285",0.731682,0.146271,19.388642
"286",0.776143,0.190542,-28.592758
"287",0.720746,0.112791,3.962504
"288",0.649103,0.132773,-9.000694
"289",0.563867,0.115445,-29.37672
"290",0.631947,0.102817,6.110434
"291",0.669912,0.122934,10.537318
"292",0.604429,0.134637,-10.243498
"293",0.66414,0.111434,8.894875
"294",0.789297,0.181702,-38.021436
"295",0.919923,0.112887,-15.022763
"296",0.587122,0.122634,15.78974
"297",0.683878,0.164111,17.340654
"298",0.681529,0.124557,-22.143588
"299",0.645743,0.136916,-35.497242
"300",0.688283,0.161483,-8.121359
"301",0.621218,0.13406,-18.367903
"302",0.846704,0.133574,24.04128
"303",0.603682,0.146634,-18.160666
"304",0.680512,0.15934,-30.041138
"305",0.55107,0.177123,-15.593741
"306",0.569104,0.11085,2.465954
"307",0.709939,0.105508,5.381455
"308",0.670129,0.108998,-30.683034
"309",0.614993,0.120402,-0.235219
"310",0.592536,0.124809,10.690336
"311",0.654178,0.135718,-8.960692
"312",0.707942,0.124566,-18.118623
"313",0.665709,0.100747,1.387843
"314",0.859552,0.1293,-3.682458
"315",0.739138,0.14216,14.085269
"316",0.610699,0.113477,-15.237592
"317",0.614502,0.124848,5.709701
"318",0.723173,0.089923,5.699848
"319",0.676776,0.147037,26.714036
"320",0.624929,0.113076,-12.870925
"321",0.632181,0.098415,-12.426585
"322",0.580472,0.143281,-28.875239
"323",0.6931,0.163563,22.31342
"324",0.677972,0.141747,14.272419
"325",0.681799,0.108425,4.045788
"326",0.663945,0.157087,-0.902015
"327",0.569502,0.117468,-15.471569
"328",0.642308,0.103277,-8.773374
"329",0.637693,0.155855,47.916934
"330",0.609998,0.151831,2.405412
"331",0.628925,0.084892,4.210845
"332",0.666737,0.113154,14.747846
"333",0.621243,0.118569,-0.241944
"334",0.635932,0.179121,-40.766804
"335",0.744996,0.101373,-3.975295
"336",0.580205,0.156045,-0.546562
"337",0.644366,0.128418,25.526722
"338",0.6002,0.146714,-3.9094
"339",0.51513,0.117106,-15.572954
"340",0.681176,0.140513,-34.175485
"341",0.691642,0.092036,11.358232
"342",0.663914,0.120581,-9.45056
"343",0.584962,0.107884,31.233822
"344",0.641185,0.117586,8.254645
"345",0.63355,0.089425,-22.336946
"346",0.689718,0.115575,-3.49888
"347",0.634272,0.108221,-14.430021
"348",0.694117,0.091327,-8.106936
"349",0.823145,0.13728,-8.656525
"350",0.594784,0.092428,-17.131465
"351",0.78817,0.13991,-26.884667
"352",0.533483,0.117781,-20.804216
"353",0.664509,0.098717,-16.806034
"354",0.668125,0.158396,15.446427
"355",0.589266,0.125154,-23.819944
"356",0.534734,0.139872,19.625811
"357",0.612326,0.12053,-10.389436
"358",0.703118,0.117073,6.679783
"359",0.611774,0.142954,-3.561146
"360",0.561343,0.1263,-30.747689
"361",0.572417,0.127762,-23.253593
"362",0.725692,0.099333,7.590807
"363",0.65955,0.125277,-30.188887
"364",0.644526,0.107379,8.828707
"365",0.61933,0.114088,-2.756176
"366",0.641548,0.120372,-13.628901
"367",0.637496,0.106989,0.878372
"368",0.692806,0.108234,-9.921826
"369",0.649816,0.12014,3.47047
"370",0.542036,0.180661,10.947722
"371",0.710027,0.106432,-12.968409
"372",0.553461,0.13217,17.586705
"373",0.550981,0.112904,6.671651
"374",0.607079,0.129123,-6.811334
"375",0.582695,0.121796,7.416359
"376",0.67668,0.116148,-10.927296
"377",0.794127,0.089996,-16.163021
"378",0.65712,0.119392,2.198667
"379",0.663548,0.18939,42.181443
"380",0.587555,0.102371,-25.789127
"381",0.568254,0.117748,15.595236
"382",0.506546,0.12222,28.531601
"383",0.552889,0.096721,-8.099519
"384",0.814944,0.106596,-7.083478
"385",0.608882,0.122011,-13.673291
"386",0.575771,0.115709,-1.886731
"387",0.571158,0.115809,2.60931
"388",0.613282,0.118562,7.439418
"389",0.601204,0.125478,-20.997792
"390",0.763955,0.119848,-9.971865
"391",0.717773,0.152217,6.602649
"392",0.637541,0.114821,-11.594506
"393",0.541199,0.096103,-0.736282
"394",0.709475,0.098282,2.825657
"395",0.563325,0.10711,17.432577
"396",0.679531,0.104246,-6.784282
"397",0.661674,0.144406,-1.308639
"398",0.770109,0.108642,2.506297
"399",0.486609,0.10854,20.624121
"400",0.689838,0.107208,-2.232476
"401",0.592772,0.103503,-2.301367
"402",0.534026,0.160834,41.475927
"403",0.574522,0.118275,-3.886433
"404",0.617086,0.147925,32.334623
"405",0.638336,0.104415,-1.441223
"406",0.583201,0.126342,-26.475123
"407",0.716264,0.113983,-18.572834
"408",0.571094,0.076386,-11.674647
"409",0.596929,0.096541,17.000164
"410",0.541951,0.126665,-10.043828
"411",0.619969,0.124901,-22.466579
"412",0.635034,0.181644,13.867222
"413",0.628832,0.088077,-6.875933
"414",0.613994,0.069803,13.353521
"415",0.62734,0.131184,0.416164
"416",0.609727,0.113877,16.453216
"417",0.623944,0.16319,15.333767
"418",0.633746,0.173179,16.505999
"419",0.825469,0.090783,-8.022278
"420",0.602017,0.104334,12.371553
"421",0.605004,0.094048,11.75555
"422",0.579596,0.098604,6.44055
"423",0.526448,0.097973,6.787918
"424",0.623875,0.101885,1.656579
"425",0.576721,0.102961,-2.576059
"426",0.499541,0.104016,-22.391903
"427",0.58714,0.110917,21.83281
"428",0.734463,0.100823,10.637254
"429",0.606004,0.121424,28.227515
"430",0.633803,0.099563,14.462556
"431",0.607665,0.113223,-13.159506
"432",0.79525,0.121229,-16.702169
"433",0.578959,0.146114,31.542925
"434",0.628353,0.116687,-12.887998
"435",0.700737,0.114988,2.964894
"436",0.576921,0.110886,-12.720438
"437",0.670076,0.138879,17.494847
"438",0.578377,0.117884,9.583711
"439",0.685777,0.125645,6.031994
"440",0.57635,0.089396,16.859031
"441",0.627069,0.099859,-11.522387
"442",0.620455,0.099591,5.830173
