"template","silhouette","edge"
69.2580184821194,-84.4454969206088,623.95353698449
77.8119999184818,-29.9904950351337,365.685728937148
76.627141557,-74.48763621422,575.112441656534
54.7949818891564,-100.099169747278,719.724220690578
65.8958328405872,-77.4256875099587,520.5191165471
71.0170127932972,-76.4042371993047,564.00308493113
64.7112911593197,-88.8471865166443,694.924535577216
78.1457349118155,-49.8422395522418,579.377812609252
79.5882472508635,-45.5912369759179,588.094565508913
66.1739030248498,-80.0786168541593,628.066518126269
67.9879343280079,-86.7939249454022,711.679579804943
82.825657082088,-54.7648607167919,544.713472782166
59.6591751141254,-87.8555887166388,688.878897981015
68.6024367033065,-71.708939666251,583.879813609226
66.5393320864164,-92.4968500525527,656.582786263551
68.6350311276863,-88.3693330484462,649.04288237655
55.313268324388,-101.987164698728,797.819358648441
71.7660312655208,-83.5565253548284,541.621522078564
76.1053872695314,-75.7423019759435,508.763163498841
75.8108428020496,-68.1879560384546,673.323246512673
65.0222913688872,-89.2481349554949,683.747881969757
64.2869310989985,-106.205982187581,677.461267230196
60.2373624701063,-96.7568402558957,719.534336827886
63.0033853545384,-73.7556351797605,630.978145167187
72.7362433377395,-73.4406292959815,396.512854984108
64.1174438658233,-84.0998974110784,652.766764005875
61.7125765776256,-92.8528577266798,665.972250539483
65.6761133190857,-86.2211654645936,590.219634938096
57.0289111908085,-90.3007942778011,762.441149366352
70.3217920848899,-68.5214104388876,609.118773996567
71.1931508352261,-74.8729110140127,578.400418176853
70.9615479847857,-84.5272002569868,532.676934753742
58.5072606992975,-96.0723032476132,600.587581223829
69.3417296905556,-90.9379663423055,655.112411444377
63.3481417002459,-89.1957711556275,714.7297528731
69.1980949200199,-85.2605161144328,664.479567957536
77.9902172194543,-71.4319076324442,582.04097943007
66.4931691374106,-86.0060399965042,647.488325583555
61.1596064154595,-90.0226436662581,702.253862590146
61.5221975982315,-72.9007993260411,700.220068278022
67.4207576973434,-87.3002358029739,649.158790372001
62.8934791158993,-85.1178693698219,693.311684515623
66.317537414985,-86.3199967878646,676.439027076787
61.266583259545,-89.9038360547683,760.532347965482
68.7939120799578,-76.6595625447928,654.213956152704
64.4581297424186,-88.629848509782,702.005885727218
75.9832658233202,-59.6649683594563,596.302560499655
66.9195178281631,-82.4399000052242,688.232033630088
61.5415718352734,-79.5475843419769,659.302030549998
75.8052631352144,-67.4072093898445,626.633582903903
69.3262572190955,-85.8321779612379,609.578066313763
68.0746135784849,-90.3820262910373,642.647210535679
61.8682801813774,-48.6274368426449,488.774932870213
67.8335581572997,-56.2175217826183,616.788515576464
62.6876322732878,-71.6040547532343,618.392226289887
65.7149880022059,-83.7831808573215,621.551936966858
73.1697287986182,-40.4659749625711,347.731357632459
67.2881185347883,-39.8355839217072,577.773378304594
63.0268815888625,-57.0644402165671,697.093340569098
84.0950685378603,-44.965069145944,610.399510336587
64.9370205924271,-76.6994611379951,704.622119643564
54.8810969023722,-96.2394392444912,620.578722305421
78.6188908063585,-76.5908766300016,547.362079240141
60.4037872087335,-70.3565332754231,627.789826111835
60.699996861672,-94.4158218075231,788.813666337957
59.6668057571057,-102.633419733667,766.16294475373
61.5633954770533,-85.0319300477172,606.40359116507
58.0757620530833,-92.5661132498122,780.714629667692
66.8424964032724,-88.7437868716047,571.666242149936
64.7655734306696,-91.29601923846,554.332971499673
70.2889185428259,-90.4514939899717,614.46003730687
74.8758526891614,-81.4716099084828,619.858620823184
72.807789111418,-19.7403851627339,416.135463060723
80.3932851334349,-56.5006364954357,479.398433677012
77.454550088003,-64.8276413324517,555.872551522334
65.5834982769663,-88.7679922114728,758.492398781352
71.4206065585078,-82.3807318912305,550.481739790819
69.6171022356177,-84.4952391634522,609.532851412292
70.0753039671848,-84.5885494181435,699.187431873543
70.3841831166357,-81.7605858479103,536.759832330209
68.958244701517,-85.6849476265103,670.768750234108
76.9780415664387,-69.0118025378089,542.807472901478
79.9181910670157,-49.3340067564765,393.300751200933
68.6261802995459,-76.8812555978788,686.654152312818
78.9796983338602,-65.4823783043543,590.218205224559
74.8837458627398,-72.0912709116121,568.759181360534
75.8474667312377,-76.6782765580022,638.998509099381
62.0571437734532,-86.2537862208547,745.015676747674
61.4502994732827,-94.7432596896836,607.41804518904
63.0362914901128,-78.2757794262007,686.767523116378
53.8269747356844,-92.8773493638408,738.421639531867
66.6903700486734,-95.9507841275253,539.207516450778
82.3756591466969,-15.0000952354518,312.510940716018
73.7075022347724,-80.058911080269,573.280115121029
18.5075489101154,9.84080567346909,704.227177688984
63.1764314206573,-86.804294261935,678.725289127355
63.3703961059269,-91.289676034482,708.88148309448
61.0709257304372,-96.2596806921804,692.454205265029
73.8101548063381,-77.1805099282336,617.735788832171
71.3017687966263,-81.5109974264258,595.104274575937
70.4628009680016,-80.370644100844,658.932254152176
61.0075640251466,-93.7610130656322,666.841224775139
65.1703329588971,-89.2959224117934,562.678333642954
81.8558722567982,-66.7311096381415,603.134868363431
66.8900484203919,-88.6711920346727,713.559761467669
65.8515968177752,-82.232903413688,641.011478438803
59.0124118484465,-95.948475179081,759.634413844142
64.8579480197287,-90.9970046122617,652.711252602268
83.6206139783873,-56.6286099324557,438.245724065178
68.6743290232573,-71.4726217397786,651.196177465009
82.1443542846884,-42.9686757944763,568.943875178728
70.233167955416,-74.3543789310868,510.376139427495
54.8523142348521,-92.7805959389133,724.135666360091
75.6224779227665,-77.349613589814,541.011987607366
83.1304828075076,-58.0575657542091,683.210253384415
72.0789534651027,-82.5933966589448,583.095505902136
76.5233672696364,-66.1446009458595,578.700108839006
58.7002049986078,-95.2088116348007,791.994030449788
71.2494375205494,-76.2122449469319,536.223951576161
70.8944065506968,-82.2542652242005,576.919009744783
70.0012657627481,-84.564610956938,593.294909445133
71.4492637050722,-62.7451481151529,519.529630935829
67.2352306455803,-71.4902331251798,529.299018229797
77.477280934908,-65.8523458951115,512.123411316648
68.5694685592279,-90.6498149084565,613.144770616191
70.3773811912058,-80.8054414651077,632.123711944382
65.7402154660223,-87.8863363284098,577.62121993856
68.5889847848736,-84.6935627723652,535.168379384499
65.7345002704232,-84.0019093928595,579.319679388095
61.3253621654225,-88.9809390485312,653.157447245569
65.1305311818052,-88.5038169067771,535.294366494183
60.8733839841802,-96.8505318710472,775.978823586258
29.990620555606,31.6458121093177,526.483465709995
72.6681455822567,-37.5678264147437,406.204027147477
73.8777651250623,-56.2440522391891,500.401773327423
66.5206919238353,-83.6377643080922,606.580537554704
66.1367895725597,-79.3815361482259,575.915349597523
59.9872251479273,-95.8561274214409,793.525251493414
63.0314577516368,-95.0641280869718,789.881367655894
66.6309181438791,-92.3080707054529,588.973415104856
61.884948469025,-94.6884239442989,725.286648108256
63.2716809798303,-92.1008831178382,651.477516811673
67.7882267789871,-88.0802599539551,678.304369443486
65.3644959671786,-71.4657423865249,610.249432460174
68.7536099603455,-88.3707172678078,604.050239337476
71.3143940734445,-70.5254386018001,473.113464280836
63.2665773559787,-92.1080070893079,707.27049095749
71.7701721860299,-82.3955871830024,601.306963569293
60.9134212467792,-95.5433965136193,821.467651764789
62.8668874256048,-92.281542358983,677.411194444008
53.6813946569483,-3.6208309925238,435.20713062411
56.4413146644853,-41.795650979939,633.694622509447
73.7312969977994,-84.3404883365435,554.372805270772
62.1753393692933,-90.8546579298871,652.709764434939
68.2536733991245,-76.9054073676991,629.909640120816
71.1692046804643,-78.1797119724647,543.703103797411
66.5263050012,-89.6407331447581,665.629509933701
76.2130313698844,-60.506865391992,504.372037922418
64.5934099394917,-85.6591253148605,613.960208007109
57.7928766548109,-55.3693279863405,533.00612928125
76.2266272409075,-47.2690371970022,352.810377349885
59.8929328873341,-74.6810244292286,662.34468694254
79.6844007639845,-62.193004329135,533.418172454714
61.8579301018507,-92.6899610246941,642.769583354896
67.7556266702273,-81.9244088944197,498.962163541451
75.7415252994472,-81.9004461427345,536.411696897496
68.4767443421844,-82.1636328260076,629.928587472029
60.5308748659785,-100.687145747594,728.059836379709
74.1309856329057,-71.0362700597284,546.744121671151
64.0486189498687,-92.0955140573414,653.513841763062
26.523772688582,24.6981538369917,564.123845802453
72.0644729728782,-77.9691004538437,576.86460079628
65.1502905828334,-81.7778654261184,651.52670796401
72.0774276932991,-83.267350093233,656.968979394665
64.7841171495834,-90.757829153805,691.24248728501
75.8503231923826,-76.5594594189242,595.55641334519
85.1553387125517,-63.3025733576419,582.709480015131
60.3512650477289,-100.316600758476,606.093980700552
71.9527986256294,-77.9616766356679,507.426607321559
74.6926781393341,-65.0889746675352,471.004202239351
72.2539482353067,-70.8444633836792,563.299248879026
64.4511811584204,-80.0268448959275,616.553124928332
59.0565199520211,-99.7569017976448,759.479720768046
76.2181402129959,-63.2410950530531,473.131416988361
59.1591749454699,-89.996119467504,694.286560638439
67.5208902451102,-76.6766173070226,591.441861093128
62.222022221472,-69.0239658810284,624.477815328551
62.0538207902498,-86.9197217725315,706.18185590161
73.531609314943,-83.3162021675202,668.858385072891
63.038456741097,-80.7448296271557,668.778652800359
63.0941000222168,-85.5861127241313,655.107732788734
76.708379693299,-74.582693860773,673.551214971094
73.4511444429088,-81.9512038009851,675.5982466644
82.5753662243441,-65.0780355874651,518.934531789367
61.3209939847588,-79.7010585844246,677.756396254366
75.7031262733207,-70.9572509821063,689.581473728754
68.8715521317207,-52.8631521454111,707.069694849998
66.0338714634419,-94.2218942826678,674.982170997339
57.03330056999,-68.208992983088,646.025054832728
72.60566512708,-80.977507663558,704.703394372567
63.0196142496379,-83.1214272210349,671.149827034622
70.1604696606463,-76.6038256446868,596.872389138225
84.7256113640242,-64.2421749719945,623.699346654636
80.3540889544513,-75.0742075134735,646.904493181743
63.0963644945256,-83.7263084105519,670.861251724769
79.1636161316824,-71.8180617536131,653.089960826539
38.1463372842851,20.0507455007191,529.492692736169
72.2449725305103,-83.1179003987359,576.754361438066
73.6532541133632,-70.2145831397527,544.328927623996
74.1653189443077,-81.3202786584763,608.576914338713
75.1963184031767,-76.7060623745353,548.868705955634
72.8360940339545,-79.1381071602959,568.93292793972
73.1705933909763,-84.944125869086,530.681820105535
65.9800067533291,-82.6506052582013,773.551229827104
70.6268802053438,-84.0589157514428,674.023257477546
56.4198477518103,-100.30164221949,772.066954918971
72.2483221347868,-83.859808494813,541.370864102098
74.4353038723656,-55.3291171797535,463.606311114965
59.2332776034383,-97.5781513406697,764.147523162232
59.4652968777194,-99.6508702729524,683.694117962191
90.5912695369551,-20.4010984416495,404.281017112177
67.44964656909,-81.2938244288548,592.991152026316
62.9388131418397,-95.9590357949845,623.559997863222
71.5205936844442,-82.6158511034043,606.401637704014
73.1268568045798,-83.7705642634358,522.329249133082
64.3036463973187,-71.5226076722435,590.745516928715
68.2268103854339,-86.6900101906482,662.351057598361
61.0691754780705,-77.9804287965946,622.083043015275
48.4849295624914,-21.7312519194492,701.52905824986
63.6280724224522,-92.1026348687971,619.866116211568
67.3451041016476,-86.6987523481492,597.840449389371
66.2692122529327,-79.2786827085173,591.773755935293
77.0391422429871,-53.2099224089609,384.532476268462
75.0035811246165,-71.454506862888,603.066615059933
67.6678733112561,-88.9150679717545,727.038233786832
65.9115032496258,-92.9501059928536,648.188382185458
66.2349587618708,-91.1926362867001,637.72204199821
63.3504414758986,-93.2134309431369,651.653649576092
68.0142878233792,-87.6643157397218,671.207801133505
78.5912660246706,-72.4407734452139,582.278991426987
67.9015104374412,-90.5263655707069,655.5595461918
59.6635294808178,-97.214332446451,820.143272839407
68.6232877902506,-82.9503225787386,616.256957988455
70.5441881342097,-81.6355376601528,602.556642710397
62.0396411466058,-65.1773369438782,649.758332934977
74.3881040463479,-68.1601685943677,616.586393347498
68.822338624202,-83.6839912552211,573.954997577951
69.9228132272863,-74.98484456175,631.38052618988
74.922741312999,-32.0389485895619,634.783950335691
77.3460676628918,-69.4652282412462,519.673660915768
66.6825290990029,-78.0691424234057,565.437976528653
73.8028291009156,-60.0861886513558,420.789885474511
60.783127259063,-96.1997086230903,598.239653555305
68.1917681089435,-84.7406060142095,714.504692291695
71.7749970528191,-21.7307905030086,629.598700069406
79.5539615442407,-64.436597150773,624.051218618896
61.0123709244463,-88.6881170385134,752.875864870598
61.669528960402,-88.7645281788944,688.261091881592
64.2174235226488,-74.5610925699421,665.897006153641
70.0952599177214,-80.5352962939739,612.86553898111
75.2330468249787,-79.3570702695707,525.790475338123
71.5935576642486,-79.1325051509274,507.619237722864
63.9363835672365,-89.0210316193993,664.045596099315
71.9229451074653,-84.2460024472508,543.206023931875
71.5810211319975,-81.2381112350988,470.896608185087
68.5265283358212,-82.5374456839758,585.460092507302
61.4763058869204,-89.792209838959,752.076378715676
66.1674690510193,-87.1679745683805,684.234584700534
50.2432961647266,-97.543845098572,734.153679130766
52.1695169665334,-93.4350000999885,706.745506630665
69.5645841400101,-72.3653598833454,671.32093979506
69.8918010596292,-84.3041725878631,649.945345946506
71.1723229123529,-67.0708721300997,631.083293767541
65.5941042874932,-81.002514633485,637.708352634682
64.7202495920226,-80.3161373442154,625.209603325722
66.9249045781506,-77.138986680197,648.967911408363
67.3886082770209,-74.4943882544799,618.87972381917
64.6196507962581,-93.2274370726474,680.159412052423
64.9941417284092,-94.6051082260049,714.968418119461
59.9248344789351,-90.2573459378091,770.77074807241
76.3938575281521,-78.2313307454563,568.503130382707
70.0175932712243,-66.1364576147491,641.454548820352
80.0573961564771,-57.3072169449136,656.827119707643
60.5897448641767,-86.0382564571167,655.795761915
74.3058394839765,-66.4792767309684,527.107316156815
54.4574108253147,-103.168301721211,763.048607677655
68.325826026086,-73.2796742818826,626.671627038097
62.0746900299337,-89.8970547272188,678.384560314162
62.5071295250046,-57.693071928724,572.092083785471
62.3448825328567,-93.1745024873534,713.546649522963
70.239242610785,-78.1068121379485,544.154577686941
71.8505507414975,-74.6593701929238,586.661461843336
40.657646712859,18.573580822593,416.798368828465
78.7797685641476,-40.0064711204518,654.258407942934
58.4232431955206,-103.059769331236,741.284477329793
83.0946345065274,-67.626964073887,640.521966909159
72.4172965247866,-74.955621443672,665.779834666036
65.0432727545706,-87.7583109133219,594.270178443945
62.8105917493611,-91.9127009367846,746.721382868238
66.1421388841621,-91.9246557398116,653.063270037462
65.4180404337768,-94.9641608056446,657.282216853027
66.177216322221,-93.0107870863374,668.818417857126
72.4362697846839,-80.6992520975641,640.956165796744
13.5131073766618,33.3827204547811,695.353645445262
69.541955910516,-63.1890121494782,499.29968740043
67.8136169279723,-79.6078605436007,606.238386937616
76.6123654478037,-74.8708189366599,583.143735418587
82.6129818845381,-64.671298638522,525.200891416567
76.0925985213999,-70.9398100239895,484.596420160707
90.8829511063369,-50.8524569468405,569.032952337828
62.6534635340455,-95.7154985565391,705.606566051039
66.2316010086712,-85.7970211853122,636.943175879504
62.089097864307,-80.7774264155065,648.765829906398
66.3141554456972,-90.5568888245786,699.451024033399
71.7545513828315,-71.4215725472062,741.382440241914
85.8817455273862,-52.9477806136401,555.077945984064
74.2435535926114,-81.5206374227687,628.520585560197
68.1342641857671,-89.7698052456122,621.879151896095
73.8792298882795,-78.5535364298322,639.479785737796
76.0452537395541,-68.8181492751409,649.357460056974
66.9031613961527,-71.7660516262341,530.662573781807
75.8300821949619,-76.1073169488203,617.580335798864
59.206725356848,-99.5412076737561,786.963825125536
66.5950121083431,-91.2947305674231,653.962871678178
56.1570224146309,-77.9116436278652,705.23097452066
62.5436886633888,-94.8728746291986,721.954482904625
71.6303015185229,-73.4362763186435,521.047177145751
69.9508142371085,-81.1935595692899,591.32752847582
62.1137493502137,-87.7146162796201,807.404902999888
69.3077574263356,-84.8423341101268,662.868174089268
61.291234205416,-89.1166749022318,782.84890732487
60.4630754877284,-103.702430617724,784.374845160617
73.8487852943368,-74.3355439088643,687.973146351305
55.0794932806154,-37.8720761516478,656.883997012256
68.1534464573375,-76.7850292799675,631.639250876548
66.2086106219281,-27.3653518854353,370.865159469972
62.1142394200853,-95.4022016047438,705.364630852227
55.3588023403949,-91.1669564408501,688.207798707614
73.4019492889954,-81.2224473750003,599.929756743345
75.1382410282618,-64.7653532878991,567.507238959075
66.7884643910556,-75.6693739164929,612.411207731704
63.3824372483759,-78.2522960771033,660.47448965025
64.0460157934764,-96.5282166896883,689.821780741802
70.5780564126347,-81.1005687900567,637.983391298245
57.9268658231635,-90.7112092657225,717.338389280305
78.021532359552,-68.270131136527,619.725500719376
66.5826969792588,-19.4404848664648,593.820072987676
65.1331030625419,-89.9935192552918,691.245889412611
71.1198512422155,-86.3572535314849,663.190226935226
76.4348086346048,-75.9641523094625,571.282982948413
71.440811489575,-77.7197004968571,554.937449079573
76.7721022562805,-81.3563937786272,534.569642411733
62.940898138244,-96.3881829380222,700.78025157496
69.0374293901072,-69.5433930488182,614.330108466619
69.6600887793638,-88.3410002989729,681.270923295912
67.7071234256098,-88.4665839819351,661.439648397004
70.6579809531871,-68.5160927026536,529.724523264414
58.2601290776308,-89.2932008122966,802.696437594448
69.2281111226187,-76.3467143452886,627.176021059485
62.9897715804888,-93.8731568431362,613.900554347835
59.0529037236323,-96.1782590028203,749.03844799233
69.1027081925258,-83.6858722996789,583.914766419255
64.3505935116832,-87.2951598689338,621.306339736958
73.8059462033387,-74.5556934585867,574.25485693018
60.9370930206973,-102.341814000518,745.123732605102
73.9486582270202,-84.6447589251879,516.020196067594
73.840239192197,-73.5705945293257,475.27508142899
77.6854978563222,-72.7657714929338,555.892813921507
70.8740938134377,-82.5935882671748,511.395698227384
59.4212479193153,-90.1196947559903,764.4676806537
70.9053424627394,-79.7851125672251,587.301301621177
58.7130178599548,-96.880058899078,792.40319410059
72.7902570749561,-80.4857424974398,539.660962430513
76.8371920961373,-76.9232995485743,563.518363764862
68.8540706186802,-90.1457628051605,598.779404911702
70.181594979993,-69.9170799866251,622.955159898348
60.1236684174837,-96.8378291887676,808.202329672918
64.906450514418,-95.7765902398373,682.779674695195
62.5245427066953,-98.1461068033969,678.836481692082
62.2826385398069,-89.2437020056401,612.997262468357
65.4343663547628,-88.5207082140532,661.281229401682
65.07504892109,-81.5278075990143,578.838600380073
78.2819667250668,-75.0689191072885,551.01169323582
74.4019438400364,-81.403855340169,666.287662719853
74.5385940772661,-77.1055417368509,614.728644414316
75.2690511670543,-74.9305836058005,510.434062367381
75.7827402064472,-68.0408001825717,505.284233936561
62.6325157203654,-86.0717295244295,640.153064907661
60.4092473632154,-88.6265999216112,653.265282291666
58.6713557882867,-86.6579051565577,668.9143420058
66.6583856384968,-89.5618910978279,635.026922577282
73.845544602415,-71.5349240530024,520.093409424447
59.5992200417366,-80.7204200193463,678.15562958028
59.1916019623946,-21.6907230468389,429.235452633246
63.8038366955757,-90.9004110845245,750.896487607767
64.1535014000371,-95.450971083007,711.291178629597
59.4019820968398,-99.8457163305812,706.636096006577
65.7118225890961,-50.4661463076554,424.698840311186
64.4977942680354,-80.4994175712591,615.143897578517
71.8979030008041,-80.2335732031359,520.810293243126
66.5010209336116,-91.9079206890127,660.234765833732
90.2259174185895,-37.5129668748287,562.738942242475
71.6044421113141,35.4217715753109,399.13925351919
78.0056510248705,8.25448766611544,366.628191060798
70.7633634547679,-70.3870955595578,541.136478989877
82.0471563835798,-37.0190912134985,419.531219947635
74.0651861539483,-72.0619546175645,612.815303491285
68.4655490298979,-88.2569628451872,677.098709439399
59.5934754219808,-88.4068004999954,639.667830649096
59.1417263546249,-90.1320033896034,730.48555847602
67.481310795419,-88.3821440338875,541.313780035508
62.496135938895,-94.5816759352135,633.532623139739
69.5157231653523,-82.9454901065947,674.332835562273
66.6004127197497,-93.0615181254041,623.755348684091
57.8354615814545,-100.637272114742,821.629309038408
56.9215649569028,-99.6039006664856,715.764034526733
75.7464189935195,-76.4141421887631,584.636862467852
71.7604644822431,-61.7652424418036,629.735101342445
72.3720143280131,-58.8409429913963,579.15057391785
65.2200925051711,-83.3165858770655,629.021801171382
57.5391410033664,37.7852487349255,451.539596382401
75.4747035308784,-74.6473989191817,521.967521225077
63.7383390293561,-93.6405491604544,694.609195221425
74.7574016236204,-38.3924147979191,449.781847617762
67.7584295584894,-89.5096199181691,627.545327572411
67.0792139416181,-90.7928259045689,682.214084492875
72.550061810359,-66.6841830003188,578.308142748167
78.953797806604,-60.7841972228062,599.440639255634
70.7775361735214,-83.8280303831937,645.70353121028
65.518906566849,-93.4388840903141,672.648140141689
64.5947989169192,-93.1806805558287,671.700542739684
74.6316207696634,-75.9848665155831,635.612737385046
79.5731867788705,-59.1775112801949,515.920164602696
80.0131715413796,-68.9909119392431,614.458676928341
73.1104465782041,-79.8263541620855,611.786602230466
67.2682895095887,-89.8638676869841,575.151965460535
72.5911569401967,-72.2179012909237,609.336412225863
62.7811425535554,-97.2947739807791,664.676412139566
73.6621392743802,-33.6526602034449,512.576153687137
62.8268181474276,-94.3519662362448,767.277378088667
61.9838751628032,-95.1503070692712,708.985782772624
62.9880165896479,-92.7123543000473,776.886120662801
77.7369601202676,-61.1770555797522,624.934750653431
67.5564563868321,-86.9920810556327,589.836299490125
77.5722945306473,-72.099974606784,534.466463961093
79.4575608108192,-46.5385027085692,421.7255211502
74.3158504702214,-73.520039317048,497.578776208277
62.4404291030931,-96.7317059037246,604.825837868524
66.658244656863,-82.8821262848552,608.997030915727
60.9422509257154,-96.4223461858473,649.167888399073
60.0781810585269,-88.6591884175721,722.294366589935
59.1850101417149,-98.5833707385386,763.762043179072
61.330422177484,-82.7850394964456,726.260934959364
70.570182631952,-81.470149553684,532.226572433213
70.1450649160466,-78.0403372680452,596.313069774125
73.2074824744243,-86.301716030218,559.92061119832
61.5389220150815,-97.7993622014943,713.61690122126
